InChIKey,smiles,ic50_nm,pIC50,ID
XUVJSTLMTULKRD-UHFFFAOYSA-N,CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,30060.0,4.52201102374911,CHEMBL590083
XVWIKDNFQMOLIX-UHFFFAOYSA-N,CC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC4=CC=CC=C4C=C3C(=O)N2C5=CC=C(C=C5)S(=O)(=O)N,21.0,7.67778070526608,171355565
XVYFFLKPJMPMPH-UHFFFAOYSA-N,[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1,21.0,7.67778070526608,CHEMBL3409483
XWHJPZMQYNMSOJ-UHFFFAOYSA-N,Fc1ccccc1Oc1ccc(Nc2ncnc3cc[nH]c23)cc1Cl,9.3,8.031517051446064,CHEMBL1922898
XWNXMJQZGQBBQD-JXMROGBWSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4Cl)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,10.0,8.0,CHEMBL360519
XWWMKFBPGTZJND-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1,390.0,6.4089353929735005,CHEMBL4166412
XYFPWWZEPKGCCK-GOSISDBHSA-N,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,15.1875,7.818513709057613,CHEMBL1873475
XYMFZAWLOAIXSJ-UHFFFAOYSA-N,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,1460.0,5.835647144215563,CHEMBL2325097
XYNOVGMRAYSMEO-UHFFFAOYSA-N,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,24000.0,4.619788758288394,CHEMBL4446681
XYSQNPURJDRMJW-UHFFFAOYSA-N,CCC1=C2C(N=CN=C2NC3=CC4=C(C=C3)N(N=C4)CC5=CC=CC=C5)N=C1NC(=O)OC6CCC(CC6)N,18.0,7.744727494896693,45483674
XYSQNPURJDRMJW-VRXNAAEZSA-N,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1,18.0,7.744727494896693,CHEMBL565467
XYUIVHYWMAPVBZ-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(S2)C(=NC=N3)NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,71.0,7.1487416512809245,25195274
XYXQCXCTBGBGLL-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,4760.0,5.3223930472795065,CHEMBL1828861
XZEAOZFVSWZGLT-UHFFFAOYSA-N,C1COCCN1S(=O)(=O)C2=CC3=C(C=C2)NC4=NC=CC(=C34)NC5=CC(=CC=C5)OCC6=CC=CC=C6,28300.0,4.548213564475709,76318468
XZFMZWHIYIWGAL-UHFFFAOYSA-N,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,6.3,8.200659450546418,CHEMBL2148044
YAWRCBHLRDCILP-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,13.0,7.886056647693163,CHEMBL367492
YBGIIBLAQDXGRC-UHFFFAOYSA-N,CC(=C)C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,15238.0,4.817072030763008,5328981
YBLBBOHIJOJAPV-UHFFFAOYSA-N,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,386.1,6.413300198375951,CHEMBL3929484
YBXSDKSXXVAXIS-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4OC)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,44.0,7.356547323513812,CHEMBL362232
YDACLKUOFPGAGO-UHFFFAOYSA-N,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,170.0,6.769551078621726,CHEMBL247711
YDUHWIGPWFJEMF-NTEUORMPSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1C(C)CCCC1C,412.0,6.3851027839668655,CHEMBL153763
YEIAMNOHYKXSFB-FPOVZHCZSA-N,CN(C)C(=O)O[C@H]1C[C@@H](NC1)C#CC2=CC3=C(S2)C(=NC=N3)NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,40.0,7.397940008672037,25263274
YEPXWQYPHRMSJL-DHZHZOJOSA-N,Cc1ccccc1NCc1coc(/C=C/c2ccc(C(F)(F)F)cc2)n1,440.0,6.356547323513812,CHEMBL5207091
YFFJOYPDJLFBBC-KPKJPENVSA-N,FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(-c5ccccc5Br)ccc43)co2)cc1,9280.0,5.032452023781138,CHEMBL5193640
YGQSKEDKNOJYBW-JXMROGBWSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC(=C4)C)Cl)C#N)NC(=O)/C=C/CN(C)C,132.0,6.8794260687941495,11365122
YIDKQMAIVFRLMJ-UHFFFAOYSA-N,Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,10260.0,4.988852639224203,CHEMBL1958029
YJDWLSMDQCVYOQ-JLHYYAGUSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,28.0,7.552841968657781,CHEMBL179052
YJEHFTZFENYBBO-IWIPYMOSSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)/C=C(/C(=O)NCCN4CCCC4)\F,19.0,7.721246399047171,51346888
YJFISNXQNZZQFP-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,15.0,7.823908740944319,CHEMBL179652
YKIYMEVKKILHAK-JXAWBTAJSA-N,C1CCN(CC1)C2=CC=C(C=C2)/C=C\3/C4=CC=CC=C4NC3=O,92600.0,4.033389013318065,9948410
YKKHGAQJLNLGMM-VZUCSPMQSA-N,C1=CC=C2C(=C1)N=C(S2)SCC3=C(C(=CC(=C3)/C=C(\C#N)/C(=O)N)O)O,8100.0,5.091514981121351,44345327
YKQCCMOWWKAYOX-UHFFFAOYSA-N,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,160.0,6.795880017344075,CHEMBL205047
YKWQMQSCCFKVSX-UHFFFAOYSA-N,C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)OP(=O)(N)N(CCCl)CCCl,1200.0,5.920818753952375,137650532
YLFPZRPXZQPKNI-MTJSOVHGSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)/C=C(/C(=O)NCCS(=O)(=O)C)\F,71.0,7.1487416512809245,53325551
YMGSXLGOBDZXQH-AATRIKPKSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(N4CCOCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2600.0,5.585026652029182,CHEMBL178922
YNAWKCAJCGIVQB-UHFFFAOYSA-N,CS(=O)(=O)CCNCCCCOC1=CC2=C(C=C1)N=CN=C2NC3=CC=C(C=C3)OCC4=CC=CC=C4,95.0,7.022276394711152,5329483
YNFCRDTVTDENKG-UHFFFAOYSA-N,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,26.0,7.585026652029182,CHEMBL248321
YNGWGAYBPCOHHO-UHFFFAOYSA-N,O=C(NC1CCCC1)c1ccc(N(CCCl)CCCl)cc1,48350.0,4.31560352158098,CHEMBL589503
YNMWGOALWIQVCJ-KGVSQERTSA-N,FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(-c5ccc(Br)cc5)ccc43)co2)cc1,4860.0,5.313363730737707,CHEMBL5174439
YNPXWNQBZQDHOP-UHFFFAOYSA-N,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,1100.0,5.958607314841775,CHEMBL3908711
YOWWEQRTMDLMLL-UHFFFAOYSA-N,Fc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,3590.0,5.444905551421681,CHEMBL2325089
YRLXEVJADNDLHA-UHFFFAOYSA-N,C1CN(CCC1C(=O)N)CC2=C3C(=NC=NN3C=C2)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F,310.0,6.508638306165727,44430030
YRNJBFWSGJXXBX-UHFFFAOYSA-N,CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1)C(=O)OCC,3290.0,5.482804102050025,CHEMBL3632637
YROLHQZDEFQCCR-UHFFFAOYSA-N,O=S(=O)(CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,12.0,7.920818753952375,CHEMBL1923016
YRUJAJBKJMHVCY-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(Oc5ccccc5)cc4)c23)c1,13.0,7.886056647693163,CHEMBL4759178
YSTSGFGNZVLCQE-VMLCMGRWSA-N,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccc2nccn2c1,6.42,8.192464971931146,CHEMBL5201973
YSWRUZSGHZDWJW-UHFFFAOYSA-N,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Br)cc(Br)c1O,4500.0,5.346787486224656,CHEMBL601828
YSXGNIUKUJNNPR-UHFFFAOYSA-N,C1CN(CCC1N)CC2=C3C(=NC=NN3C=C2)NC4=CC(=CC=C4)Cl,4.0,8.397940008672037,21874200
YTGFCYJRAIFFGH-KBPBESRZSA-N,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50.0,7.301029995663981,CHEMBL3896122
YTSHEQYHNLLMSR-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCC(=O)NO,38.4,7.415668775632469,24944934
YUHSPIYJWBBMHU-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,1880.0,5.72584215073632,CHEMBL601040
YVHIBMWTWVBAAS-UHFFFAOYSA-N,OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,31.0,7.508638306165727,CHEMBL247104
YWZGJIHGJWOZJE-SOFGYWHQSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)/C=C/C(=O)NCCN4CCOCC4,318.0,6.497572880015568,53320059
YXAQENFRPVZZLS-UHFFFAOYSA-N,CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,1000.0,6.0,CHEMBL3937303
YYNUBPUXFJKWOK-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)OC2=C(C=C(C=C2)NC3=NC=NC4=C3N(C=C4)CCO)Cl,4.1000000000000005,8.387216143280265,56849563
YYRLRYVLVLGRLU-UHFFFAOYSA-N,COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,3280.0,5.484126156288321,CHEMBL2324872
YYZFAWGXVMQIPZ-MDWZMJQESA-N,COc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,2210.0,5.655607726314889,CHEMBL5171924
ZAFWWWJOUAFSJP-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCC(=O)NO,10.6,7.97469413473523,24944848
ZAJXXUDARPGGOC-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,19.0,7.721246399047171,CHEMBL2138625
ZALNJTCOAIAQFA-RIYZIHGNSA-N,CC1=CC=C(C=C1)C(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,10000.0,5.0,5328762
ZAMYFBONNUIDDG-UWHLTILDSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50.0,7.301029995663981,CHEMBL3964556
ZCIXBBSRVLSRJQ-QPJJXVBHSA-N,CN(C)C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,301.0,6.521433504406157,5328969
ZCKGARDCKJFLRH-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Nc3cccc(Br)c3)c2c1CC,3000.0,5.522878745280337,CHEMBL370934
ZCTRJOQXUHMAGQ-UHFFFAOYSA-N,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCNCC6)c45)ccc32)c1,81.0,7.091514981121351,CHEMBL231875
ZDOXGAYQHPLSBX-UHFFFAOYSA-N,O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO,100.0,7.0,CHEMBL3917105
ZDRUKZASWZMRRR-GXHLCREISA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,324.4,6.4889191544608815,CHEMBL3357635
ZDTMGSSRQLKYTK-SCLBCKFNSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1,1000.0,6.0,CHEMBL3900059
ZDTMGSSRQLKYTK-UGSOOPFHSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@H]2C(=O)N1,1000.0,6.0,CHEMBL3940489
ZEFUNPUAOZNDER-YGWPLHOASA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,50.0,7.301029995663981,CHEMBL3945028
ZFKGDYZACMFEDS-UHFFFAOYSA-N,CC(C)(C)OCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3)C4=CC(=C(C(=C4)OC)OC)OC,25000.0,4.6020599913279625,24894992
ZFLUWPGMYIIBJD-WRALFONMSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1=CO[C@H]2[C@H]1OC[C@@]21COC(C)(C)O1,1000.0,6.0,CHEMBL3965625
ZFRQPCBLXWLNAT-UHFFFAOYSA-N,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c21,6.0,8.221848749616356,CHEMBL2048798
ZFSARQGLTKFTDV-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,20330.0,4.691862621361961,CHEMBL1828876
ZFTKFOAKOQEOAJ-UHFFFAOYSA-N,Brc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,1280.0,5.892790030352131,CHEMBL2325098
ZFVKZWKTXFUYKE-UHFFFAOYSA-N,CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,53.3,7.273272790973428,CHEMBL3436360
ZGHQGWOETPXKLY-XVNBXDOJSA-N,C1=CC(=C(C=C1/C=C(\C#N)/C(=S)N)O)O,5700.0,5.2441251443275085,667601
ZGZWZMZCXRDVGX-ATMGAIRJSA-N,C1[C@@H]([C@@H]([C@@H](C2=C1C(=C3C(=O)C=CC(=O)C3=C2O)O)O)O)O,10800.0,4.966576244513051,331313
ZHMULGIXCIACTQ-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCOCC2)n1,1000.0,6.0,CHEMBL3923250
ZIDYMRBSAWLZLI-UHFFFAOYSA-N,COc1ccn2c(-c3ccnc(Nc4ccc(N5CCC(N6CCCCC6)CC5)cc4OC)n3)c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc2c1,1000.0,6.0,CHEMBL3940401
ZIKUMDQTYYWCRD-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3916225
ZISPNJILQDJGRR-UHFFFAOYSA-N,CCC(CC)NCCCN1C2=NC=NC(=C2N=C1SC3=C(C=CC(=C3)OC)I)N,210.0,6.6777807052660805,11613386
ZJGVRTUMQUFUOX-UHFFFAOYSA-N,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,7590.0,5.11975822410452,CHEMBL1958220
ZJKWJHONFFKJHG-UHFFFAOYSA-N,COC1=CC(=O)C=CC1=O,29000.0,4.537602002101044,76146
ZJLGUUXMOOWUTC-HSTAZWAASA-N,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2ccnc2c1,1.7,8.769551078621726,CHEMBL5192750
ZJSPQEYXVVTWGL-UHFFFAOYSA-N,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1,5120.0,5.290730039024169,CHEMBL1958019
ZMEJPUFHDFOMJY-LJQANCHMSA-N,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCc4ccc(C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,7.0,CHEMBL3968968
ZMNFDHUHGSRAII-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)OC)C=C(C#N)C#N,112000.0,3.950781977329818,44345337
ZMUYXYMWLSIFRR-UHFFFAOYSA-N,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc32)c1,27.0,7.568636235841012,CHEMBL392273
ZMYUKKKHJVNBAM-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(O5)C(=O)NO)Cl,2.0,8.698970004336019,49855952
ZNFJBJDODKHWED-AQTBWJFISA-N,C1CN(CCN1C=O)C2=CC=C(C=C2)/C=C\3/C4=CC=CC=C4NC3=O,90200.0,4.044793462458058,5941540
ZNRSOAIMVVRTJR-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,1.93,8.714442690992227,CHEMBL5175489
ZOGNMJNQBLFBPT-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(N1)C2=CC3=C(S2)C(=NC=N3)NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,113.0,6.94692155651658,44571434
ZOLXNVOLRGVYNI-BWAMLYQTSA-N,Cc1cc(Nc2c(C#N)cnc3ccc(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nncn2cn1,10.77,7.967784296702018,CHEMBL5209046
ZPNSUJMOMIXELJ-NSHDSACASA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,50.0,7.301029995663981,CHEMBL3933130
ZQOJOCBLMULSIQ-UHFFFAOYSA-N,CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5cc(C(F)(F)F)ccc5F)c4)nc4ccccn34)n2)c1,1000.0,6.0,CHEMBL3985011
ZROBAJVGRYCCGH-KRWDZBQOSA-N,C[C@@H](CN(C)C(=O)CO)OC1=CC=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl,22.0,7.657577319177793,44442028
ZSZJXLIMGWEGIK-ZVULCFKQSA-N,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(NCC(=O)O)C2=O)[C@@H]1C,79.0,7.102372908709558,CHEMBL2315702
ZTASYFQODPYQIW-FNAHDJPLSA-N,COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,1000.0,6.0,CHEMBL3959160
ZTCDSBCIETVDQK-XMHGGMMESA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)/C=C(\C)/C(=O)NCCN4CCOCC4,81.0,7.091514981121351,53325049
ZTFBIUXIQYRUNT-MDWZMJQESA-N,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,200.5,6.697885623043799,CHEMBL1614707
ZTIZNUWTTGLAGF-UHFFFAOYSA-N,COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,410.0,6.3872161432802645,CHEMBL589588
ZTYNNPMPRUWCIF-UHFFFAOYSA-N,CC(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,879.0,6.056011124926228,CHEMBL4291471
ZVCRDGKVDBJYMB-UHFFFAOYSA-N,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,14.0,7.853871964321762,CHEMBL4756368
ZVDWZJCNOLVONI-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(NC(=O)C(c5ccccc5)N5Cc6ccccc6C5=O)cc4)c23)c1,43.0,7.366531544420413,CHEMBL4754658
ZVGNUEJXGIEGLJ-UHFFFAOYSA-N,CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,74.0,7.130768280269024,CHEMBL398793
ZVJKJOPDVJJONM-JXMROGBWSA-N,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=C(C=N2)C#N)NC3=CC(=C(C=C3)NCNC4=CC=CC=C4)Cl)OC,1100.0,5.958607314841775,44388487
ZWBURYJEEIVZFT-MTBPISGOSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2C(F)(F)F,50.0,7.301029995663981,CHEMBL3938869
ZWVZORIKUNOTCS-OAQYLSRUSA-N,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,17100.0,4.767003889607846,CHEMBL401930
ZXNLHZGFHDHRCO-UHFFFAOYSA-N,Clc1cc(Nc2ncnc3cc[nH]c23)ccc1Oc1ccccc1,16.0,7.795880017344075,CHEMBL1922897
ZXVOSVKXPAHYGK-UHFFFAOYSA-N,O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,79.0,7.102372908709558,CHEMBL1928955
ZXVPQQUYVOHTBO-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=C4C=C(SC4=NC=N3)C5=CC=CO5)Cl,14.0,7.853871964321762,44571435
ZYLWPLCMORTKOJ-UHFFFAOYSA-N,C=C(F)C(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,4.05,8.39254497678533,CHEMBL5183924
ZYQXEVJIFYIBHZ-UHFFFAOYSA-N,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,11.525,7.938359065938314,CHEMBL1614725
ZYVUNNQGVXTJSW-UHFFFAOYSA-N,OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(OC(F)(F)F)c4)c(Cl)c3)c21,8.4,8.075720713938118,CHEMBL1923011
ZZCPVBCYUULJEG-QPJJXVBHSA-N,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,4.0,8.397940008672037,CHEMBL4635100
ZZQHNBGRWRQWFI-XNTDXEJSSA-N,C1=CC=C(C=C1)CCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,23000.0,4.638272163982407,5328773
ZZRGSHVUZJRFKX-UHFFFAOYSA-N,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,32.0,7.494850021680094,CHEMBL247710
